merchant_id,merchant_suburb,merchant_state,merchant_long_lat
65a3d3ab-854d-494f-816d-ba0add460b26,Southport,QLD,153.41 -27.97
e2feaaa7-ea2e-4033-bafe-f31520453e9c,Gracemere,QLD,150.45 -23.43
33d65e54-188b-4582-ae5e-ee1d50778c75,Rockdale,NSW,151.14 -33.95
57b56974-cd79-4bee-8d57-ea349c4e437f,Brisbane City,QLD,153.03 -27.47
c164d8f2-c4bf-45c4-bfab-123a83c02d18,Goulburn,NSW,149.69 -34.77
8add4403-9c52-4509-b28c-4ed727c3e417,Hamilton Hill,WA,115.78 -32.08
c1b6555e-3e0d-4c1f-9ae7-587ec86b68ba,Woollahra,NSW,151.25 -33.89
a0425cc0-94f4-438f-ae14-cfe12422e792,West Beach,SA,138.51 -34.94
73aef12d-d585-45cc-aca1-9e2e55337972,Sydney,NSW,151.21 -33.87
b0901e60-7922-4b56-ac83-0eb765364375,Woollahra,NSW,151.24 -33.89
3863eaa9-4a57-4a5d-b118-238c328524ee,Busselton,WA,115.34 -33.65
21603b4d-9cda-4f32-9447-29155866c545,Mona Vale,NSW,151.3 -33.68
c585ab9b-68e1-41e0-8033-1caf773e748f,Oakleigh,VIC,145.09 -37.9
ca5ef04b-b754-4355-b724-f05037979c6b,Carlton,VIC,144.96 -37.8
feaf928b-e0ae-43df-ac8f-e8d1daa7256b,South Hurstville,NSW,151.11 -33.98
e155d0b7-5ba5-463b-b844-84759027eea6,Glen Waverley,VIC,145.17 -37.89
0686236f-a990-4dc3-8667-f717542465e1,West Beach,SA,138.52 -34.95
85d18c6c-df5a-4319-899a-3f498f14afff,Hurstville,NSW,151.11 -33.97
44ecedc4-5754-41ce-8eae-a1c933b64186,Kearneys Spring,QLD,151.95 -27.59
834d0c36-2c53-4706-a864-db338ddcc31a,Narrabundah,ACT,149.15 -35.34
c799c273-ce9b-4406-a55e-4b3279fbf2b9,Leichhardt,NSW,151.16 -33.89
01ff63de-c6a9-4cc2-8f54-4e65912b2d2d,Gatton,QLD,152.28 -27.56
176e7769-03e0-4dc5-bec2-b62fd2b2a3d3,Doncaster,VIC,145.13 -37.79
2089536e-ac22-4557-9e32-11d7fe1af2ee,Melbourne,VIC,144.96 -37.81
91cbf9f4-9bfe-4c13-9cb7-2e0615da4936,Milton,QLD,153 -27.47
2e3869ab-998a-449d-80b1-f2734088b068,Emerton,NSW,150.81 -33.74
5381634d-265b-49f6-8725-64d5477b21e1,North Adelaide,SA,138.6 -34.91
4ba2eae7-2e63-44ae-b63f-88b7c2a520c8,Rydalmere,NSW,151.04 -33.81
8b382536-a7ee-4260-933b-8a32348b7eab,Wheelers Hill,VIC,145.19 -37.91
1ce1a016-b4fb-417d-b51f-b7e15466e331,Narre Warren South,VIC,145.3 -38.03
e66d5666-5938-4a6e-a0f4-1e86409c47a4,Burleigh Heads,QLD,153.45 -28.09
52d79237-141f-417d-a248-23e96427643a,Parafield Gardens,SA,138.62 -34.79
1a597f73-2485-40b0-98fa-6cfccf294adb,Dover Heights,NSW,151.28 -33.88
ddef268d-2cc6-4103-a09c-d69822a4bb53,Sydney,NSW,151.2 -33.87
99b83958-65d2-4d5a-8895-e99a38d43dc3,Mount Druitt,NSW,150.82 -33.77
f3b4bd0d-e7c0-4f4f-b826-e32a1b92ee61,Macquarie Fields,NSW,150.89 -33.99
f66d88b2-a9de-4413-85d2-57b960504668,Pascoe Vale South,VIC,144.94 -37.75
22d331b1-9ed2-4b15-adc2-97000f6143e5,Mannum,SA,139.3 -34.91
5a214e57-7e9b-4ec0-942c-fb2d891eb607,Maribyrnong,VIC,144.89 -37.77
0bde4a33-7719-4033-8965-afa54b09e4d0,Logan Village,QLD,153.11 -27.77
64d7ed6b-30c0-4da8-befb-c4e26aaa29a0,Stafford Heights,QLD,153.01 -27.4
d114f678-d67d-48b2-ad90-3652b6f9abb1,Biggera Waters,QLD,153.41 -27.93
e584a39f-cb3b-4fee-9339-77e0c3891804,Hoxton Park,NSW,150.85 -33.92
611783f0-977f-45d3-a38e-2d8640ff3491,New Town,SA,137.69 -33.96
f67d0426-a4c2-4605-9746-97aeaf78ce49,Milperra,NSW,150.99 -33.94
ac6123d5-7a69-4fd0-836f-d9a76a8c42e9,Mosman,NSW,151.24 -33.82
31a30bb3-a932-4136-8299-09974f55b62e,Moonee Ponds,VIC,144.91 -37.77
2af7f5b7-490c-40de-a49e-2b16d26d7d12,Perth,WA,115.87 -31.96
7d0d7b19-47f9-42a2-8ce5-3f78159cd2ba,Morphett Vale,SA,138.52 -35.12
5605b47f-95a3-4928-826d-a1e3a78be850,Spearwood,WA,115.78 -32.1
78db6d3e-1d87-4fc5-9c22-893cd4de9fa9,Kilkenny,SA,138.55 -34.88
d61e3bf3-f827-4835-8329-3764a722bf51,North Sydney,NSW,151.21 -33.84
e50eccbe-413c-4568-8cc9-fad43171dfb4,Southport,QLD,153.42 -27.97
b5b469fb-774c-4bc8-97e0-23f0e8042869,Toorak,VIC,145.01 -37.84
a51a2d8c-7322-49ca-9914-a89010a78d7b,Southport,QLD,153.42 -27.97
db9467d3-6379-446a-9698-d5941e42aa43,North Ryde,NSW,151.12 -33.78
ca436ce2-8e1e-4daa-a158-8440fb237a92,Richmond,NSW,150.75 -33.6
181e7b16-a5db-4137-8e80-177b221278be,Griffith,ACT,149.14 -35.32
71608821-0caf-49b2-a851-1591d212ac27,Bundoora,VIC,145.07 -37.7
0440addd-59e8-4f45-89c2-31da2ef8c5a5,Hillarys,WA,115.74 -31.83
5295910b-9e69-4b4a-b2dd-3061a6b9d75d,Mount Waverley,VIC,145.15 -37.88
c6e68256-60d6-4a60-863f-722d05e45826,Carlingford,NSW,151.04 -33.78
ab172039-8566-4f8b-b5e7-7fb38e91dbff,Sunbury,VIC,144.73 -37.58
d16fcb3b-638a-49a8-8ddf-8d0d7836197a,Murwillumbah,NSW,153.4 -28.33
30e848ee-308c-48df-a898-12619658e06c,Southbank,VIC,144.96 -37.82
fceeee93-a526-44e9-a3fb-5a1106555656,Elanora,QLD,153.45 -28.13
8b9cc894-d0b1-4ea8-b71f-2d3f2763cc31,Toowong,QLD,152.99 -27.48
b8a35e86-bc08-47e5-9038-3aef46739c4e,Wetherill Park,NSW,150.9 -33.86
54b18f6b-0ab1-4f24-bd8c-95dae51ad526,Clermont,QLD,147.65 -22.8
16c87798-f575-410d-a5db-68d7c691d3b5,Claremont,WA,115.79 -31.98
7d773c0a-fcfb-4c25-a130-ed817c7792f2,Queanbeyan,NSW,149.23 -35.35
692cd3d5-4a16-42b6-be6d-dd50ec2d482e,Weston,ACT,149.05 -35.34
322f7d42-fd9c-4e99-896b-28b6eb1473b0,Fortitude Valley,QLD,153.03 -27.46
c6eccae1-6d7c-4f5d-9cdf-d718f1a4b9e1,Queanbeyan,ACT,149.23 -35.37
b709a204-da73-41e7-bcf4-fefec011912e,Oakleigh South,VIC,145.1 -37.93
9618e4cc-51ea-4f62-ad61-44da07772d73,Adelaide,SA,138.61 -34.93
3ab50da1-b4b6-418c-a5f2-bf841f68f183,Spring Hill,QLD,153.03 -27.46
e4e8d16b-e81c-48c5-8164-d6aa85aa746d,Deception Bay,QLD,153.03 -27.19
be1e094b-a748-494b-a2c3-32b3e7c39b92,Keperra,QLD,152.95 -27.42
ece08a7e-6a89-44ae-9241-abffc730d154,North Sydney,NSW,151.21 -33.84
de97b8b9-1816-4f66-ba7e-3df5e621e634,Melbourne,VIC,144.96 -37.81
e580dea9-e35f-41f4-8e67-ceea503ba044,Armadale,VIC,145.03 -37.86
3fa0b67e-f7f9-462f-8175-b50057e8f016,Kensington,VIC,144.93 -37.79
46b96575-6bd4-4a5f-a115-3f796a24b3dc,Lidcombe,NSW,151.05 -33.88
60e9b106-b850-43fd-bfcc-c66d5493f91a,Upper Mount Gravatt,QLD,153.08 -27.56
7baf9be2-e6b7-465b-af92-a4313e361902,Carlton,VIC,144.96 -37.8
a5406597-256d-4bf1-8e72-fbda5b43f872,Ashmore,QLD,153.38 -27.98
71a4a4c9-03e7-439c-9398-4ad37d33f07f,Kardinya,WA,115.82 -32.07
b01312d6-4a99-41de-a09a-ab5cce65148c,Fyshwick,ACT,149.18 -35.32
2c24f9fd-bb73-4def-873a-372793029d02,Withers,WA,115.63 -33.36
3c3d907e-bd5d-4980-a7f4-2f4309747497,Surry Hills,NSW,151.21 -33.89
02ff41e2-1467-4011-b51e-24653d658e2f,Tamborine Mountain,QLD,153.19 -27.92
4fd067c9-5565-4282-b701-6352d677ad14,Northmead,NSW,150.99 -33.79
ed7e8df5-6d0b-42d7-8d51-d13b14d191a7,South Yarra,VIC,144.99 -37.84
b9d9cd38-eb94-41c8-b10c-8e286b4911fc,Brunswick,VIC,144.96 -37.78
f59a5ea2-676b-4dfb-b3c3-6067527949cb,North Sydney,NSW,151.21 -33.84
340abbb7-b018-44ee-b9df-b85b6fc355c5,Seven Hills,NSW,150.93 -33.78
2feea8be-52d3-474f-84ea-413303995b49,Glen Iris,VIC,145.07 -37.86
d0c7916f-8b9d-40b9-9b22-a284b23ba128,Morningside,QLD,153.07 -27.47
2924b4f3-fcad-486e-98ec-928c1c1c60df,Victoria Point,QLD,153.28 -27.59
b3da314c-23c2-4218-9ab2-d88265311a10,Little Bay,NSW,151.25 -33.98
9b9d10fe-0f09-45c3-9369-6c41ef328689,West End,QLD,153.01 -27.49
9da67af2-16ee-4b61-a58f-ee570f7468cc,Calamvale,QLD,153.05 -27.61
a0fbbd7f-a6e2-480c-982b-d9597568d42a,Humpty Doo,NT,131.1 -12.57
e2f1b9d5-38ab-42ae-a7e5-0fea756f62b8,Mortdale,NSW,151.08 -33.97
4aa0c78c-a22c-4e9a-94aa-babed2d402d6,Cannon Hill,QLD,153.1 -27.47
b246c316-ff28-4c47-b242-735a17f0c35f,Midland,WA,116.01 -31.89
5e7e7bf9-49f9-4a68-bde4-edf09a454dc9,Melbourne,VIC,144.97 -37.82
f72a23be-91b8-4e7a-8c4e-c35e1e951250,Cleveland,QLD,153.27 -27.53
20b15d3d-0122-4861-b452-a6be606f4a48,Adelaide,SA,138.6 -34.93
4952a8a3-2d57-4286-b32c-381a3e8c0f59,Loganholme,QLD,153.19 -27.67
789529cd-d84d-4dcd-b900-d0179cd7f092,Milton,QLD,153.01 -27.47
49511063-f9fa-4731-be59-bf0843aced37,Ballajura,WA,115.91 -31.85
ac40cd87-00ca-438f-ac36-14401d17aedb,Clontarf,QLD,153.08 -27.26
c3c59d36-40bc-4aab-99cd-473c5711f05a,Nowra,NSW,150.6 -34.88
c6aeaa3c-4147-4de5-9c95-f7f883a13901,Hindmarsh,SA,138.57 -34.9
1ea473e9-35af-4c45-997c-b4e15ebddec8,Karrinyup,WA,115.77 -31.87
67e5bcbe-a2ad-400c-9b57-c539e50838e3,Melbourne,VIC,144.96 -37.82
fdb3eafd-8082-4657-8fdf-acaa5f3fded9,Forrestfield,WA,116.01 -31.99
25392b6e-96a5-4167-831e-000cf9de0332,Lane Cove,NSW,151.15 -33.82
340599d7-55b0-49a7-b725-c847bdc33feb,Gisborne,VIC,144.59 -37.49
4362e2ee-6761-413a-b056-2070f9a2d964,Carina,QLD,153.1 -27.5
216044bb-76d9-48b1-a10b-8a59145b1bb6,Mount Colah,NSW,151.11 -33.68
1ac9bf19-2ef1-483c-aad6-f3318830519d,Wantirna South,VIC,145.22 -37.88
710459ea-daa7-4bca-b763-33d53c09d8d6,Myaree,WA,115.81 -32.04
acb279e4-d129-4863-84b6-61f86cceebb8,Vermont South,VIC,145.18 -37.86
f60c5da7-4777-45fd-a7cc-a7e875124a61,Canterbury,NSW,151.11 -33.91
4f448c60-c35f-4fac-ab36-22a162787b90,Melton,VIC,144.58 -37.68
e232c1e0-14e3-4a49-9b80-b7d6b0ce7a42,Fitzroy,VIC,144.98 -37.79
2c63709e-b73e-4e47-8d45-898cb136ec42,Belconnen,ACT,149.07 -35.24
440aadf4-f844-4bae-bb38-1f728c78a00d,North Sydney,NSW,151.21 -33.84
917cd761-d5c5-45c8-a607-3fc2e75b00c5,Hillsdale,NSW,151.22 -33.95
6a6c7c64-28f0-4286-8cd0-bffeaa33972c,Clermont,QLD,147.64 -22.82
073720e7-ba74-49ce-b6a4-ac273edf39e0,Glenbrook,NSW,150.62 -33.77
b7771d5f-e430-48ee-8671-9db06345ec35,Westmead,NSW,150.99 -33.8
79d19617-a0e2-4300-8e32-d100b1a677d0,Victoria Park,WA,115.9 -31.96
26731ba8-e9ac-4898-9747-6374079c8510,Blacktown,NSW,150.92 -33.78
a990f275-7350-4c47-818f-cbf1aa71bf84,Cairns City,QLD,145.75 -16.88
1be15a76-9a7e-4a85-99cf-f065b1dc9591,Hurstville,NSW,151.1 -33.97
dafef863-245b-47b6-9e0b-e94a31e52a03,Zetland,NSW,151.21 -33.91
a7fc9d32-5614-4a92-9f8c-2a834bf2bbcf,Como,WA,115.87 -31.99
09d50500-6b6b-40d6-8477-d6781af393ca,Greenslopes,QLD,153.04 -27.5
8405c9b6-d3ad-4d9a-b69c-db9482cbb3a9,Boulder,WA,121.49 -30.78
8b717010-a410-4319-83a2-99491834adde,Fitzroy,VIC,144.98 -37.8
fcd3ad2d-4373-4fc4-a92e-1914da15cb35,Thornbury,VIC,145 -37.76
2b8b566b-c2dc-4d09-adac-7a0d60e6729c,Westmead,NSW,150.98 -33.8
ea4860ef-a70b-4db6-aa69-99fcaa697db8,West Ryde,NSW,151.09 -33.81
b13e0228-b536-4a81-bbbd-64e7ae7574c1,Ooralea,QLD,149.15 -21.17
b9f4c7ce-ecdb-431b-8328-a07c6f5b5cf4,Penrith,NSW,150.69 -33.75
8281a040-04b5-47a5-941e-7152f50a6af6,Macksville,NSW,152.92 -30.71
40bfb01f-ccf8-4e3a-9565-17e99d51890c,Wolli Creek,NSW,151.15 -33.93
0fae656a-be64-4a18-8878-943e0ad35db0,Revesby,NSW,151.02 -33.94
0fc42183-ae5c-43ba-ac06-7ba2e1b063d8,Willetton,WA,115.88 -32.06
2cb3a2dd-1d71-461e-9d0e-24e67be4624a,Pymble,NSW,151.15 -33.75
d5696f32-4a46-47f7-83af-ae638ffeb05f,Roxburgh Park,VIC,144.93 -37.64
90f629b8-20c4-42ee-b4b3-20e2bad655c3,Preston,VIC,145.03 -37.74
1215ed67-7b95-4d36-8344-9b9e16724acc,Norwood,SA,138.62 -34.92
5c134d37-923c-49b8-8559-6980b0047703,Bankstown,NSW,151.03 -33.92
3a834bd8-21d8-4e37-a908-b91f81704863,Manly,NSW,151.29 -33.8
97b8c1d7-9ed2-4f57-8ffe-9760eba55ba5,West Lakes,SA,138.49 -34.88
b116f703-dc3b-4c66-ac97-040222ad0666,Surry Hills,NSW,151.21 -33.89
675bfbd2-4886-453a-8991-ab9f514bb5de,Glenside,SA,138.63 -34.94
d306d1c0-8bf6-4fd6-b16e-8a07b1d4d557,Cleveland,QLD,153.27 -27.53
45cd10b2-8c0c-48fe-8b11-4df5eebab8a9,Goulburn,NSW,149.72 -34.75
7d8decaf-9b13-4339-b93b-6c24e33a75dd,Brisbane City,QLD,153.03 -27.47
90b719ad-1dad-4d77-8f06-11507532fc78,Brisbane City,QLD,153.03 -27.47
e31d02b0-524f-4d7c-8966-608a5f81ae85,Ramsgate,NSW,151.15 -33.99
e3d8ae19-3768-4035-bfed-9247ebc4b7fa,Cannington,WA,115.94 -32.02
e7679f48-7159-44ac-bdac-34451fcd487d,Randwick,NSW,151.24 -33.92
9028e0e7-d52a-4e74-9aa2-015aca34887c,Calder Park,VIC,144.75 -37.67
176c6ba1-335b-40a6-9598-7584bc0b1e17,Mayfield,NSW,149.78 -33.67
c66cb3b9-33f4-4151-8e5b-26221d600847,Bayswater,VIC,145.27 -37.84
95729e27-6bcb-422a-a3bf-ddb1aa204c7c,Southport,QLD,153.38 -27.97
5c1478a8-5404-4e83-b0c3-062649022fc4,Prahran,VIC,144.99 -37.85
5d6a017b-a8a1-484b-8796-a12805e41a63,Bayswater North,VIC,145.29 -37.82
18f16bcf-eee5-4723-b66c-9c82d64c532d,Russell,ACT,149.15 -35.3
f1f8c97e-620b-4343-aefe-0ef649f50ae5,Parramatta,NSW,151 -33.81
073a244a-395e-4a0d-aed3-302eceaba586,Southbank,VIC,144.96 -37.82
aafc0b02-95e0-4061-92d3-34ea0eccf42f,Thornlands,QLD,153.27 -27.56
463172d5-f0ac-4f2c-a7c9-6cdec83b3c97,Orbost,VIC,148.46 -37.7
c0a97399-2d3d-47bc-a2f0-f9d1bbc942f0,Capalaba,QLD,153.2 -27.53
9dea0355-5d72-4ef1-b495-439fe3dd64ce,Werribee,VIC,144.66 -37.9
9f6da3b6-d74b-413a-8b59-ed9d7ca76b9a,Saint Kilda,VIC,144.98 -37.87
4b3f541f-17ea-4686-9d2f-c138c2884a7d,Warwick Farm,NSW,150.92 -33.91
f9718448-276c-404d-afd5-3a1fa947e605,Edinburgh,SA,138.63 -34.73
0ff64be8-4ef8-497e-bf5e-5f7b970474e8,Upper Coomera,QLD,153.28 -27.9
fef69d73-ae2c-4a2a-813a-0411af20ad08,Mount Macedon,VIC,144.59 -37.4
94926e2a-8ab7-4a9a-9121-5faa65015c0f,North Melbourne,VIC,144.96 -37.8
b7c4918a-30c1-47f4-923c-8db4f23784c5,Waterford West,QLD,153.12 -27.68
472684b3-c854-4b94-bfce-5a807d1c2fd5,Preston,VIC,144.99 -37.75
1c58fd18-0522-4e9d-aace-f2f90c5f2027,Woodville North,SA,138.55 -34.87
ad887c40-4ee9-433c-a5c9-355e106e5991,Blacktown,NSW,150.92 -33.78
b62a7332-5d09-402f-9b27-ba528c050331,Bowral,NSW,150.42 -34.48
aa3f790f-969f-4773-b1ca-d02df6aedcde,Melbourne,VIC,144.96 -37.81
79ea8217-9bc9-46d3-9de4-f903eb811baa,Collingwood,VIC,144.99 -37.81
341b0dfd-632c-4ed8-a5d9-0814fbd69760,Windsor,NSW,150.82 -33.61
0bab531e-95a1-40b9-b27f-8f4a6c81e36c,Tallai,QLD,153.34 -28.07
a76d2384-ac78-4b32-ab40-e961dbffbe68,Applecross,WA,115.85 -32.01
bd689db4-6bf3-452b-90e4-8ea880fe6055,Moorabbin Airport,VIC,145.09 -37.97
980d701e-b8aa-4331-a51b-77cc14a05950,Southport,QLD,153.4 -27.98
10be468c-9d02-4d10-ba7f-10bd3ff986cd,Forest Hill,VIC,145.18 -37.84
0bdc2a37-c0d8-44ef-92ce-6a90465e6789,Bondi Junction,NSW,151.26 -33.89
4f88af43-5e1f-4494-a491-17cd0553e0ab,West Ryde,NSW,151.09 -33.81
591082c5-10c9-421c-bb90-e2f76180cf58,Sydney,NSW,151.21 -33.86
fdc9d08a-37e3-494c-b4ec-d5fdcd3d3f5e,Blackheath,NSW,150.29 -33.64
40193d6a-141e-40c3-bbc9-231721981719,Sydney,NSW,151.21 -33.86
f4b5c26b-92a6-48e8-96d1-e6b49943388b,Camp Hill,QLD,153.06 -27.49
50d8b1b1-fac8-4dd8-8208-fcb512e33798,Helensvale,QLD,153.34 -27.93
2d40b521-fcbe-4955-b6f7-1f951a578f2b,Palm Beach,QLD,153.45 -28.12
0aeb7ee5-8e75-470c-bb75-fa4cb23efe12,Sydney,NSW,151.21 -33.87
5337b0c4-38a4-4511-ab71-bd32cc61910e,Clarkson,WA,115.72 -31.69
03a6f7a2-91d9-45cf-9e28-5f5f51201c3a,Toorak,VIC,145.01 -37.84
4cdce227-c258-41f7-930a-6dcd4f2d62c1,Palm Beach,QLD,153.47 -28.12
9bbfb763-311a-4836-ae89-c074aaf49373,Ringwood,VIC,145.23 -37.81
62ed38ee-64c0-475d-83a5-5781451f87a3,Wonthaggi,VIC,145.59 -38.61
d7cf5e5e-8a03-47c8-9a11-db0bc650ceb9,Lilydale,VIC,145.35 -37.76
e973fecc-5b2c-4ad1-91e3-fc6b6ace8022,Kalgoorlie,WA,121.47 -30.75
72db15f7-207e-46ab-bf48-2e9ba0073c31,Chadstone,VIC,145.1 -37.88
958785e9-7a35-4e6d-8e5d-51f1e12c1174,Balwyn,VIC,145.1 -37.8
9c594401-c9b9-4ebc-be90-cd757aeecbf2,Saint Ives,NSW,151.16 -33.73
e722da8a-d917-4894-b05f-9854077fce4c,Burleigh Heads,QLD,153.45 -28.09
614cb678-f761-4d73-b72c-9c16c71d00d3,Box Hill,VIC,145.12 -37.82
c169c804-b78b-4fd8-9883-a2c680b1a708,Western Junction,TAS,147.21 -41.54
12879166-5cea-42d7-8cf6-9ab3f22e8e6f,Chatswood,NSW,151.18 -33.8
f05058d2-62a9-45b3-8e86-d44613f57337,Fitzroy,VIC,144.98 -37.8
3ef3e960-8530-42ef-9b05-637cc78b1d9e,Melbourne,VIC,144.98 -37.84
991be0c2-f5b5-4174-9265-97d1607603ff,Rosemeadow,NSW,150.8 -34.1
f533b17f-77c7-4401-bbe7-831a2e8ef1fc,Joondalup,WA,115.76 -31.74
55a2dec8-0dad-4af2-86cc-c430c8a1906d,Alexandria,NSW,151.2 -33.9
9057689e-9b2a-41e0-8e05-a3084a5fd52a,Ryde,NSW,151.1 -33.8
379e1521-2ea5-425f-ad97-dee5854ba7bd,Nelly Bay,QLD,146.86 -19.16
96bf0a2c-2a73-4486-8228-8aa93ae68ba4,Liverpool,NSW,150.92 -33.92
d5a06bfa-b121-4870-a904-4693e09b6c8a,Port Macquarie,NSW,152.92 -31.46
bd9d0f31-1f40-4a97-a4fd-f6af9852878f,South Perth,WA,115.86 -31.98
4b65c92b-c330-4dae-9c64-e8b53a8030f4,Golden Grove,SA,138.69 -34.79
2168f07b-f8db-4d7b-8d06-5cd3fd85a4f9,Maroubra,NSW,151.26 -33.95
f615f510-c224-47c2-b90f-c3e9e0e21fbb,Cleveland,QLD,153.27 -27.53
40e43616-d48e-4eae-8155-53c22d10f766,Brisbane,QLD,153.02 -27.47
19888e96-b5ce-4fdc-af64-60accbb64263,Lidcombe,NSW,151.06 -33.86
af8c71f9-7ff7-42f6-8a8e-11cf83ac7c56,Woolloongabba,QLD,153.04 -27.5
91cb3503-88f3-4362-9445-27ed2021ed83,Brunswick East,VIC,144.97 -37.77
fe7abc57-7936-469d-90fc-1dfa5c738593,Southport,QLD,153.41 -27.98
1ea0300f-e1ee-45ce-804e-d17af5bfe792,Hawthorn,VIC,145.04 -37.82
6f72f36a-e75c-4b21-8080-4ce4306c2cfb,Blackburn,VIC,145.15 -37.83
c1f171fb-c1af-48c8-84dc-4dd05f6e3f1a,Melbourne,VIC,144.96 -37.81
13135f2d-c816-407c-bab7-92c899699b90,North Haven,NSW,152.82 -31.64
e62512ac-6ed5-474c-8745-4cc82b13ad94,Port Augusta,SA,137.77 -32.49
bea37606-1f00-4ba7-8d06-a8f9b30902e7,Melbourne,VIC,144.95 -37.82
7e2d1c13-5e8b-479a-9654-a927787c2688,Balcatta,WA,115.81 -31.86
8f6ba2e6-3049-4545-a336-ba96cfb670ec,Reservoir,VIC,145.01 -37.72
debb3faa-5710-46cd-8b3f-a25cf698b0bb,Saint Ives,NSW,151.17 -33.72
d35d0f8c-91f8-450f-990c-0b9f66b92ef3,Sydney,NSW,151.21 -33.87
b8e8c92e-b8ae-427c-ad12-350707c77b74,Glen Iris,VIC,145.05 -37.86
eacf62b4-9734-46ef-9786-745c8e7d3b17,Maroochydore,QLD,153.08 -26.66
ea4fd943-650a-49f8-befb-81e5770baade,Lane Cove,NSW,151.16 -33.81
31720751-95ab-4d30-b2ee-5a9c3b96b036,Edmonton,QLD,145.75 -17.02
c5f7193d-4597-494d-8359-42bd19d9866a,Parkdale,VIC,145.08 -37.99
e14b1577-0809-44e7-8af3-f5ce6bcbfc25,Sydney,NSW,151.18 -33.93
fd00ae18-d442-4dcc-8717-52651cb54198,Liverpool,NSW,150.92 -33.92
b4dead9e-8770-4cc4-abe9-9609b336fe4f,Walkerville,SA,138.61 -34.89
e410750c-3db2-4bcb-ac4f-28ff88ced0cc,Kelmscott,WA,116.02 -32.12
2d50d665-7ad1-452b-9a47-f7d45e69139f,Dianella,WA,115.87 -31.9
60913e24-0ec9-4129-af9d-59a513c50558,Taree,NSW,152.46 -31.91
509e8d7a-013c-41ec-a2a9-06b5bc7bb487,Oxley,QLD,152.98 -27.58
d8bb12ed-2bac-4433-b623-3f1b83d85195,Highfields,QLD,151.94 -27.45
09f296a0-890e-41a3-9060-7c31399a94c9,Southport,QLD,153.38 -27.96
6c2c896b-e02e-4d5e-86d6-af6651fb8b02,Macquarie Park,NSW,151.12 -33.78
0b87405f-5f3f-4f41-9f9a-e8ad1fc726fb,Port Adelaide,SA,138.5 -34.85
24879f07-b76f-4d5f-a376-1f2720c0c29a,Saint Marys,NSW,150.77 -33.77
f4daf865-ec0a-4d8f-8126-3cb2c1df1367,Carindale,QLD,153.1 -27.5
06ffce70-5bf8-461b-95d2-ea34885759c8,Kogarah,NSW,151.13 -33.96
86be90e3-7f20-41d1-8ea4-249270e45431,Penrith,NSW,150.69 -33.75
067767c3-69be-4909-95ab-d2615b66e6c7,Alexander Heights,WA,115.85 -31.83
c1c50ba6-c044-45ec-ba4e-55d9d566a6b6,Newcastle,NSW,151.78 -32.93
050d47c5-3c1a-49dc-a531-c1905cda6aa3,Adelaide,SA,138.6 -34.92
9fa009d7-f6dc-4fa1-acf5-b531a01ebad7,Metricup,WA,115.1 -33.8
f9de03bb-805f-42aa-b888-1a771e5dc6da,Seville,VIC,145.46 -37.78
d4a0c2f1-5731-417e-a8a1-753e790c79a8,Coburg,VIC,144.97 -37.74
80cb0710-5597-44ba-a71c-b72ac6f2a723,Girrawheen,WA,115.83 -31.83
fe94fe3b-dcbb-462a-b9a8-68cd2fef3018,Braybrook,VIC,144.86 -37.78
40efb93c-93d5-4666-9b19-df4341aaa043,Sydney,NSW,151.21 -33.87
ecb14c3a-4640-4c8e-9ed4-96ecc4dd82da,Scarborough,WA,115.76 -31.89
170f7d2c-9a6c-445e-ab8f-a4827256fd99,Rockingham,WA,115.75 -32.29
40ecb26c-e294-4d59-b535-878d19330463,Rozelle,NSW,151.17 -33.86
c0d4f295-898e-43cf-8b33-ae2ebbbbabef,Edithvale,VIC,145.11 -38.04
16c4b7f9-7ceb-4a4d-9698-6314676d0a20,Ringwood,VIC,145.23 -37.81
b9cd291e-bc55-4ec5-aa9d-0e126b067f1d,Forest Hill,VIC,145.17 -37.85
ebbf1381-bafe-4eb1-b0a3-27a37410f12b,Nathalia,VIC,145.2 -36.06
74c7d9ca-3ccb-487a-8634-a8ec3493d2cd,Tumut,NSW,148.22 -35.3
aa7448ff-6e32-4fd3-a7bd-06e854a7da2b,Victoria Point,QLD,153.28 -27.59
a2734444-2881-4e19-9687-cfc7814642e9,Brookvale,NSW,151.26 -33.77
e3ec4729-aac7-4b6e-b92a-f3df8379111b,Deagon,QLD,153.06 -27.32
5bdb60f9-60ec-47b4-92be-565abe3d36f7,Burleigh Heads,QLD,153.44 -28.1
90335606-32de-4756-a99f-c8eafbf1f11e,Vincentia,NSW,150.66 -35.08
1e8353f3-0cea-40d2-b7ee-fb2a374191bb,Scarborough,WA,115.76 -31.9
48f43ea0-bd65-4ba4-95a8-f6870e1fada2,Balwyn North,VIC,145.07 -37.78
8dfd8770-21e3-43f5-ba64-7d7b6cb5548c,Raceview,QLD,152.78 -27.63
2b36e3f1-d074-41a3-999d-cc85dc51e204,Toowoomba City,QLD,151.96 -27.56
ff184ad8-a641-40ef-80c2-1e914ecc0e55,Sunshine North,VIC,144.84 -37.78
5e6b6a71-977d-4905-8775-28ece644996f,Palmyra,WA,115.78 -32.04
333df983-cd39-4229-a6da-a096f2419981,North Sydney,NSW,151.21 -33.84
6019efb6-f6a7-402c-9ea1-b398ef4d98d1,Sheldon,QLD,153.21 -27.57
b7754c43-4b42-4854-8357-586cfdb5d6bd,Casuarina,NT,130.88 -12.37
